id,proprietary_institution,address,line,area,유형분류,현재 사용현황,향후 사용계획 및 추진사항,capacity,land_category,realty_price,sys_connection,insolation,generation_quantity,economic_feasibility,result
19367,강원본부,경상북도 영주시 평은면 용혈리 584-2,중앙선,1626,활용,미사용,계획 없음,125.0,철도용지,6760.0,가능,36.16,2247746.0,406215.0,0
19368,강원본부,경상북도 영주시 평은면 용혈리 585-2,중앙선,410,활용,미사용,계획 없음,31.0,철도용지,7790.0,가능,36.16,557446.0,101711.0,0
19372,강원본부,경상북도 영주시 평은면 용혈리 669-3,중앙선,36,활용,미사용,계획 없음,2.0,철도용지,4780.0,가능,36.16,35961.0,6561.0,0
19378,강원본부,경상북도 영주시 평은면 용혈리 673-1,중앙선,245,활용,미사용,계획 없음,18.0,철도용지,5110.0,가능,36.16,323676.0,59057.0,0
19380,강원본부,경상북도 영주시 평은면 용혈리 산 19-2,중앙선,595,활용,미사용,계획 없음,45.0,철도용지,480.0,가능,36.16,809193.0,147644.0,0
19381,강원본부,경상북도 영주시 평은면 용혈리 산 20-3,중앙선,992,활용,미사용,계획 없음,76.0,철도용지,495.0,가능,36.16,1366632.0,249354.0,0
19382,강원본부,경상북도 영주시 평은면 용혈리 산 20-4,중앙선,893,활용,미사용,계획 없음,68.0,철도용지,495.0,가능,36.16,1222775.0,223106.0,0
19383,강원본부,경상북도 영주시 평은면 용혈리 산 22-2,중앙선,496,활용,미사용,계획 없음,38.0,철도용지,478.0,가능,36.16,683311.0,124676.0,0
19384,강원본부,경상북도 영주시 평은면 용혈리 산 22-4,중앙선,1091,활용,미사용,계획 없음,84.0,철도용지,412.0,가능,36.16,1510487.0,275602.0,0
19385,강원본부,경상북도 영주시 평은면 용혈리 산 22-6,중앙선,298,활용,미사용,계획 없음,22.0,철도용지,402.0,가능,36.16,395605.0,72181.0,0
19386,강원본부,경상북도 영주시 평은면 용혈리 산 23-2,중앙선,198,활용,미사용,계획 없음,15.0,철도용지,412.0,가능,36.16,269728.0,49214.0,0
4102,영남본부,경상남도 밀양시 가곡동 651-35,경부선,31,기타,도로사용,계획없음(매각 추진),2.0,도로,132300.0,가능,44.98,44741.0,8163.0,1
4106,영남본부,경상남도 밀양시 가곡동 662-154,경부선,21,기타,도로사용,계획없음(매각 추진),1.0,철도용지,70600.0,가능,44.98,22370.0,4081.0,1
4109,영남본부,경상남도 밀양시 가곡동 665-14,경부선,193,기타,도로사용,계획없음(매각 추진),14.0,철도용지,25900.0,가능,44.98,313187.0,57143.0,1
4112,영남본부,경상남도 밀양시 가곡동 667-11,경부선,18,기타,도로사용,계획없음(매각 추진),1.0,답,70600.0,가능,44.98,22370.0,4081.0,1
4113,영남본부,경상남도 밀양시 가곡동 668-4,경부선,76,기타,도로사용,계획없음(매각 추진),5.0,철도용지,25900.0,가능,44.98,111852.0,20408.0,1
4114,영남본부,경상남도 밀양시 가곡동 706-13,경부선,346,기타,도로사용,계획없음(매각 추진),26.0,철도용지,12000.0,가능,44.98,581635.0,106124.0,1
4229,영남본부,경상남도 밀양시 삼랑진읍 임천리 1441,경부선,710,기타,나대지,계획없음(매각 추진),54.0,답,43700.0,가능,45.01,1208823.0,220560.0,1
4243,영남본부,경상남도 밀양시 상동면 안인리 1619-4,경부선,425,기타,도로상부,계획없음(매각 추진),32.0,도로,19900.0,가능,44.92,714882.0,130436.0,1
4315,영남본부,경상남도 양산시 동면 가산리 1087-7,경부선,15,기타,미사용,계획없음(매각 추진),1.0,묘지,805100.0,가능,45.35,22561.0,4116.0,1
12889,충청본부,충청남도 아산시 도고면 봉농리 161-2,장항선,4437,활용,사용허가(태양광),계속 사용허가(태양광),341.0,철도용지,49500.0,가능,43.18,7320776.0,1291675.0,1
12904,충청본부,충청남도 아산시 도고면 신언리 476-2,장항선,446,활용,사용허가(태양광),계속 사용허가(태양광),34.0,철도용지,61100.0,가능,43.18,729929.0,133182.0,1
12905,충청본부,충청남도 아산시 도고면 신언리 478-2,장항선,4545,활용,사용허가(태양광),계속 사용허가(태양광),349.0,철도용지,61100.0,가능,43.18,7492514.0,1321659.0,1
12911,충청본부,충청남도 아산시 도고면 신언리 80-1,장항선,724,활용,사용허가(태양광),계속 사용허가(태양광),55.0,철도용지,34000.0,가능,43.18,1180762.0,215440.0,1
12912,충청본부,충청남도 아산시 도고면 신언리 82-1,장항선,1681,활용,사용허가(매설부지),계속 사용허가(태양광),129.0,철도용지,36900.0,가능,43.18,2769438.0,500026.0,1
12913,충청본부,충청남도 아산시 도고면 신언리 91-2,장항선,2152,활용,사용허가(매설부지),계속 사용허가(태양광),165.0,철도용지,11400.0,가능,43.18,3542309.0,634464.0,1
12920,충청본부,충청남도 아산시 방축동 146-2,장항선,2245,활용,사용허가(태양광),계속 사용허가(태양광),172.0,철도용지,184700.0,가능,43.16,3690987.0,660311.0,1
12921,충청본부,충청남도 아산시 방축동 174-5,장항선,1278,활용,사용허가(태양광),계속 사용허가(태양광),98.0,철도용지,182600.0,가능,43.16,2102996.0,383710.0,1
12922,충청본부,충청남도 아산시 배미동 149-2,장항선,1187,활용,사용허가(태양광),계속 사용허가(태양광),91.0,철도용지,75800.0,가능,43.13000000000001,1951424.0,356055.0,1
12923,충청본부,충청남도 아산시 배미동 169-2,장항선,1713,활용,사용허가(태양광),계속 사용허가(태양광),131.0,철도용지,75800.0,가능,43.13000000000001,2809189.0,506846.0,1
12924,충청본부,충청남도 아산시 배미동 177-1,장항선,826,활용,사용허가(태양광),계속 사용허가(태양광),63.0,철도용지,105600.0,가능,43.13000000000001,1350991.0,246500.0,1
12925,충청본부,충청남도 아산시 배미동 180-2,장항선,2010,활용,사용허가(태양광),계속 사용허가(태양광),154.0,철도용지,61600.0,가능,43.13000000000001,3302407.0,592615.0,1
12926,충청본부,충청남도 아산시 배미동 188-2,장항선,1379,활용,사용허가(태양광),계속 사용허가(태양광),106.0,철도용지,75800.0,가능,43.13000000000001,2273087.0,413589.0,1
12928,충청본부,충청남도 아산시 배미동 236-2,장항선,936,활용,사용허가(태양광),계속 사용허가(태양광),72.0,철도용지,79500.0,가능,43.13000000000001,1543984.0,281714.0,1
12937,충청본부,충청남도 아산시 선장면 죽산리 182-11,장항선,943,활용,사용허가(태양광),계속 사용허가(태양광),72.0,철도용지,26400.0,가능,43.01,1539648.0,280922.0,1
12938,충청본부,충청남도 아산시 선장면 죽산리 188-1,장항선,1025,활용,사용허가(태양광),계속 사용허가(태양광),78.0,철도용지,26400.0,가능,43.01,1667943.0,304331.0,1
12939,충청본부,충청남도 아산시 선장면 죽산리 189-3,장항선,860,활용,사용허가(태양광),계속 사용허가(태양광),66.0,철도용지,29200.0,가능,43.01,1411341.0,257512.0,1
12940,충청본부,충청남도 아산시 선장면 죽산리 189-4,장항선,688,활용,사용허가(태양광),계속 사용허가(태양광),52.0,철도용지,13600.0,가능,43.01,1111959.0,202887.0,1
12941,충청본부,충청남도 아산시 선장면 죽산리 195-7,장항선,902,활용,사용허가(태양광),계속 사용허가(태양광),69.0,철도용지,11700.0,가능,43.01,1475486.0,269215.0,1
12942,충청본부,충청남도 아산시 선장면 죽산리 196-1,장항선,281,활용,사용허가(태양광),계속 사용허가(태양광),21.0,철도용지,11700.0,가능,43.01,449066.0,81936.0,1
12943,충청본부,충청남도 아산시 선장면 죽산리 197-1,장항선,1345,활용,사용허가(태양광),계속 사용허가(태양광),103.0,철도용지,23000.0,가능,43.01,2202541.0,401313.0,1
12944,충청본부,충청남도 아산시 선장면 죽산리 198-1,장항선,767,활용,사용허가(태양광),계속 사용허가(태양광),59.0,철도용지,23000.0,가능,43.01,1261656.0,230200.0,1
12945,충청본부,충청남도 아산시 선장면 죽산리 201-4,장항선,2591,활용,사용허가(태양광),계속 사용허가(태양광),199.0,철도용지,23000.0,가능,43.01,4255399.0,758397.0,1
12946,충청본부,충청남도 아산시 선장면 죽산리 202-1,장항선,742,활용,사용허가(태양광),계속 사용허가(태양광),57.0,철도용지,23000.0,가능,43.01,1218878.0,222395.0,1
12948,충청본부,충청남도 아산시 선장면 죽산리 203-6,장항선,978,활용,사용허가(태양광),계속 사용허가(태양광),75.0,철도용지,23000.0,가능,43.01,1603802.0,292628.0,1
12952,충청본부,충청남도 아산시 선장면 죽산리 380-1,장항선,168,활용,사용허가(태양광),계속 사용허가(태양광),12.0,철도용지,10600.0,가능,43.01,256605.0,46819.0,1
12954,충청본부,충청남도 아산시 신창면 궁화리 166-16,장항선,1264,활용,사용허가(태양광),계속 사용허가(태양광),97.0,전,47500.0,가능,43.08,2077649.0,379086.0,1
12955,충청본부,충청남도 아산시 신창면 궁화리 197-1,장항선,152,활용,사용허가(태양광),계속 사용허가(태양광),11.0,철도용지,20900.0,가능,43.08,235611.0,42989.0,1
12956,충청본부,충청남도 아산시 신창면 궁화리 198-1,장항선,1362,활용,사용허가(태양광),계속 사용허가(태양광),104.0,철도용지,18200.0,가능,43.08,2227578.0,405686.0,1
12958,충청본부,충청남도 아산시 신창면 궁화리 208-2,장항선,1699,활용,사용허가(태양광),계속 사용허가(태양광),130.0,철도용지,6930.0,가능,43.08,2784472.0,502504.0,1
12959,충청본부,충청남도 아산시 신창면 궁화리 210-3,장항선,218,활용,사용허가(태양광),계속 사용허가(태양광),16.0,철도용지,13500.0,가능,43.08,342705.0,62529.0,1
12961,충청본부,충청남도 아산시 신창면 궁화리 247-1,장항선,393,활용,사용허가(태양광),계속 사용허가(태양광),30.0,철도용지,2970.0,가능,43.08,642567.0,117242.0,1
12962,충청본부,충청남도 아산시 신창면 궁화리 260-1,장항선,1101,활용,사용허가(태양광),계속 사용허가(태양광),84.0,철도용지,38900.0,가능,43.08,1799201.0,328280.0,1
12965,충청본부,충청남도 아산시 신창면 궁화리 37-3,장항선,3557,활용,사용허가(태양광),계속 사용허가(태양광),273.0,철도용지,18600.0,가능,43.08,5847402.0,1035431.0,1
12966,충청본부,충청남도 아산시 신창면 궁화리 51-2,장항선,800,활용,사용허가(태양광),계속 사용허가(태양광),61.0,철도용지,40800.0,가능,43.08,1306556.0,238393.0,1
12967,충청본부,충청남도 아산시 신창면 궁화리 543-1,장항선,502,활용,사용허가(태양광),계속 사용허가(태양광),38.0,철도용지,59100.0,가능,43.08,813917.0,148506.0,1
12970,충청본부,충청남도 아산시 신창면 궁화리 544-2,장항선,605,활용,사용허가(태양광),계속 사용허가(태양광),46.0,답,59000.0,가능,43.08,985274.0,179772.0,1
12971,충청본부,충청남도 아산시 신창면 궁화리 544-4,장항선,1220,활용,사용허가(태양광),계속 사용허가(태양광),93.0,철도용지,50400.0,가능,43.08,1991964.0,363452.0,1
12974,충청본부,충청남도 아산시 신창면 궁화리 546-6,장항선,4553,활용,사용허가(태양광),계속 사용허가(태양광),350.0,전,13300.0,가능,43.08,7496671.0,1322392.0,1
12975,충청본부,충청남도 아산시 신창면 궁화리 7-2,장항선,2595,활용,사용허가(태양광),계속 사용허가(태양광),199.0,철도용지,18600.0,가능,43.08,4262390.0,759643.0,1
12983,충청본부,충청남도 아산시 신창면 궁화리 산81-19,장항선,1983,활용,사용허가(태양광),계속 사용허가(태양광),152.0,구거,27700.0,가능,43.08,3255699.0,584509.0,1
12984,충청본부,충청남도 아산시 신창면 궁화리 산81-20,장항선,892,활용,사용허가(태양광),계속 사용허가(태양광),68.0,구거,82300.0,가능,43.08,1456504.0,265752.0,1
12985,충청본부,충청남도 아산시 신창면 궁화리 산81-21,장항선,1886,활용,사용허가(태양광),계속 사용허가(태양광),145.0,전,66400.0,가능,43.08,3105759.0,558379.0,1
12986,충청본부,충청남도 아산시 신창면 남성리 209-2,장항선,4403,활용,사용허가(태양광),계속 사용허가(태양광),339.0,철도용지,78900.0,가능,43.08,7261056.0,1281138.0,1
12988,충청본부,충청남도 아산시 신창면 남성리 216-2,장항선,1418,활용,사용허가(태양광),계속 사용허가(태양광),109.0,철도용지,50800.0,가능,43.08,2334670.0,424299.0,1
12989,충청본부,충청남도 아산시 신창면 남성리 218-2,장항선,3666,활용,사용허가(태양광),계속 사용허가(태양광),282.0,철도용지,46500.0,가능,43.08,6040167.0,1068797.0,1
12990,충청본부,충청남도 아산시 신창면 남성리 353-2,장항선,2557,활용,사용허가(태양광),계속 사용허가(태양광),196.0,철도용지,25100.0,가능,43.08,4198128.0,748546.0,1
12991,충청본부,충청남도 아산시 신창면 남성리 358-2,장항선,955,활용,사용허가(태양광),계속 사용허가(태양광),73.0,철도용지,23800.0,가능,43.08,1563587.0,285290.0,1
12992,충청본부,충청남도 아산시 신창면 남성리 360-2,장항선,1072,활용,사용허가(태양광),계속 사용허가(태양광),82.0,철도용지,51000.0,가능,43.08,1756360.0,320464.0,1
12993,충청본부,충청남도 아산시 신창면 남성리 364-1,장항선,486,활용,사용허가(태양광),계속 사용허가(태양광),37.0,철도용지,56800.0,가능,43.08,792507.0,144600.0,1
12994,충청본부,충청남도 아산시 신창면 남성리 366-3,장항선,410,활용,사용허가(태양광),계속 사용허가(태양광),31.0,철도용지,56800.0,가능,43.08,663996.0,121152.0,1
12996,충청본부,충청남도 아산시 신창면 남성리 385-2,장항선,661,활용,사용허가(태양광),계속 사용허가(태양광),50.0,철도용지,57000.0,가능,43.08,1070952.0,195405.0,1
12997,충청본부,충청남도 아산시 신창면 남성리 459-2,장항선,496,활용,사용허가(태양광),계속 사용허가(태양광),38.0,철도용지,23800.0,가능,43.08,813917.0,148506.0,1
12998,충청본부,충청남도 아산시 신창면 남성리 47-2,장항선,568,활용,사용허가(태양광),계속 사용허가(태양광),43.0,철도용지,53300.0,가능,43.08,921014.0,168047.0,1
12999,충청본부,충청남도 아산시 신창면 남성리 625-6,장항선,32,활용,사용허가(태양광),계속 사용허가(태양광),2.0,도로,23800.0,가능,43.08,42844.0,7817.0,1
13000,충청본부,충청남도 아산시 신창면 남성리 625-7,장항선,34,활용,사용허가(태양광),계속 사용허가(태양광),2.0,도로,15400.0,가능,43.08,42844.0,7817.0,1
13001,충청본부,충청남도 아산시 신창면 남성리 88-2,장항선,883,활용,사용허가(태양광),계속 사용허가(태양광),67.0,철도용지,52900.0,가능,43.08,1435076.0,261842.0,1
13002,충청본부,충청남도 아산시 신창면 남성리 산40-2,장항선,1686,활용,사용허가(태양광),계속 사용허가(태양광),129.0,대,104200.0,가능,43.08,2763052.0,498873.0,1
13003,충청본부,충청남도 아산시 신창면 남성리 산41-2,장항선,2876,활용,사용허가(태양광),계속 사용허가(태양광),221.0,전,34600.0,가능,43.08,4733609.0,841617.0,1
13004,충청본부,충청남도 아산시 신창면 남성리 산42-2,장항선,694,활용,사용허가(태양광),계속 사용허가(태양광),53.0,전,32500.0,가능,43.08,1135205.0,207128.0,1
13006,충청본부,충청남도 아산시 신창면 신달리 247-2,장항선,1910,활용,사용허가(태양광),계속 사용허가(태양광),147.0,철도용지,46300.0,가능,43.08,3148599.0,565948.0,1
13007,충청본부,충청남도 아산시 신창면 신달리 272-2,장항선,866,활용,사용허가(태양광),계속 사용허가(태양광),66.0,철도용지,54100.0,가능,43.08,1413657.0,257934.0,1
13008,충청본부,충청남도 아산시 신창면 신달리 274-1,장항선,360,활용,사용허가(태양광),계속 사용허가(태양광),27.0,철도용지,51400.0,가능,43.08,578315.0,105518.0,1
13009,충청본부,충청남도 아산시 신창면 신달리 275-2,장항선,2237,활용,사용허가(태양광),계속 사용허가(태양광),172.0,철도용지,54100.0,가능,43.08,3684076.0,659075.0,1
13022,충청본부,충청남도 아산시 신창면 오목리 375-2,장항선,2532,활용,사용허가(태양광),계속 사용허가(태양광),194.0,철도용지,32200.0,가능,43.08,4155288.0,741084.0,1
13023,충청본부,충청남도 아산시 신창면 오목리 381-1,장항선,2612,활용,사용허가(태양광),계속 사용허가(태양광),201.0,철도용지,26100.0,가능,43.08,4305231.0,767096.0,1
13024,충청본부,충청남도 아산시 신창면 오목리 401-2,장항선,159,활용,사용허가(태양광),계속 사용허가(태양광),12.0,철도용지,26100.0,가능,43.08,257025.0,46896.0,1
13025,충청본부,충청남도 아산시 신창면 오목리 402-2,장항선,1908,활용,사용허가(태양광),계속 사용허가(태양광),146.0,철도용지,26100.0,가능,43.08,3127182.0,562099.0,1
13026,충청본부,충청남도 아산시 신창면 오목리 469-2,장항선,826,활용,사용허가(태양광),계속 사용허가(태양광),63.0,철도용지,26100.0,가능,43.08,1349401.0,246210.0,1
13027,충청본부,충청남도 아산시 신창면 오목리 4-2,장항선,1666,활용,사용허가(태양광),계속 사용허가(태양광),128.0,철도용지,65400.0,가능,43.08,2741632.0,495122.0,1
13029,충청본부,충청남도 아산시 신창면 오목리 산112-2,장항선,1785,활용,사용허가(태양광),계속 사용허가(태양광),137.0,답,58700.0,가능,43.08,2934411.0,528568.0,1
13062,충청본부,충청남도 아산시 선장면 죽산리 181-14,장항선,939,활용,사용허가(태양광),계속 사용허가(태양광),72.0,철도용지,26400.0,가능,43.01,1539648.0,280922.0,1
13063,충청본부,충청남도 아산시 선장면 죽산리 181-15,장항선,1084,활용,사용허가(태양광),계속 사용허가(태양광),83.0,철도용지,25700.0,가능,43.01,1774865.0,323840.0,1
13065,충청본부,충청남도 아산시 선장면 죽산리 181-18,장항선,2883,활용,사용허가(태양광),계속 사용허가(태양광),221.0,철도용지,31700.0,가능,43.01,4725847.0,840237.0,1
13066,충청본부,충청남도 아산시 선장면 죽산리 181-20,장항선,79,활용,사용허가(태양광),계속 사용허가(태양광),6.0,철도용지,30100.0,가능,43.01,128300.0,23409.0,1
13068,충청본부,충청남도 아산시 선장면 죽산리 181-23,장항선,806,활용,사용허가(태양광),계속 사용허가(태양광),62.0,철도용지,34500.0,가능,43.01,1325800.0,241904.0,1
13070,충청본부,충청남도 아산시 선장면 죽산리 181-25,장항선,486,활용,사용허가(태양광),계속 사용허가(태양광),37.0,철도용지,31700.0,가능,43.01,791202.0,144362.0,1
13482,충청본부,충청남도 홍성군 홍북면 갈산리 225-2,장항선,413,활용,사용허가(태양광),계속 사용허가(태양광),31.0,철도용지,12000.0,가능,42.98,662438.0,120867.0,1
13483,충청본부,충청남도 홍성군 홍북면 갈산리 226-3,장항선,1223,활용,사용허가(태양광),계속 사용허가(태양광),94.0,철도용지,20600.0,가능,42.98,2008661.0,366498.0,1
13484,충청본부,충청남도 홍성군 홍북면 갈산리 산13-2,장항선,1190,활용,사용허가(태양광),계속 사용허가(태양광),91.0,답,31300.0,가능,42.98,1944554.0,354801.0,1
13486,충청본부,충청남도 홍성군 홍북면 노은리 270-2,장항선,2122,활용,사용허가(태양광),계속 사용허가(태양광),163.0,철도용지,15000.0,가능,42.98,3483108.0,624008.0,1
13487,충청본부,충청남도 홍성군 홍북면 노은리 227-2,장항선,4414,활용,사용허가(태양광),계속 사용허가(태양광),339.0,철도용지,15000.0,가능,42.98,7244006.0,1278130.0,1
13488,충청본부,충청남도 보령시 주포면 관산리 465-2,장항선,747,활용,사용허가(태양광),계속 사용허가(태양광),57.0,철도용지,18600.0,가능,43.38999999999999,1229726.0,224374.0,1
13489,충청본부,충청남도 보령시 주포면 관산리 466-2,장항선,704,활용,사용허가(태양광),계속 사용허가(태양광),54.0,철도용지,24500.0,가능,43.38999999999999,1165002.0,212565.0,1
13490,충청본부,충청남도 보령시 주포면 관산리 445-2,장항선,1628,활용,사용허가(태양광),계속 사용허가(태양광),125.0,철도용지,18600.0,가능,43.38999999999999,2696783.0,487365.0,1
13506,충청본부,충청남도 홍성군 홍성읍 학계리 126-1,장항선,761,활용,사용허가(태양광),계속 사용허가(태양광),58.0,철도용지,19900.0,가능,43.1,1242851.0,226769.0,1
13509,충청본부,충청남도 홍성군 홍성읍 학계리 438-1,장항선,50,활용,사용허가(태양광),계속 사용허가(태양광),3.0,철도용지,10200.0,가능,43.1,64286.0,11729.0,1
13510,충청본부,충청남도 홍성군 홍성읍 학계리 437-3,장항선,1273,활용,사용허가(태양광),계속 사용허가(태양광),98.0,철도용지,10200.0,가능,43.1,2099994.0,383163.0,1
13511,충청본부,충청남도 홍성군 홍성읍 학계리 447-1,장항선,50,활용,사용허가(태양광),계속 사용허가(태양광),3.0,철도용지,10200.0,가능,43.1,64286.0,11729.0,1
13526,충청본부,충청남도 홍성군 홍성읍 학계리 126-1,장항선,761,활용,사용허가(태양광),계속 사용허가(태양광),58.0,철도용지,19900.0,가능,43.1,1242851.0,226769.0,1
13529,충청본부,충청남도 홍성군 홍성읍 학계리 438-1,장항선,50,활용,사용허가(태양광),계속 사용허가(태양광),3.0,철도용지,10200.0,가능,43.1,64286.0,11729.0,1
13530,충청본부,충청남도 홍성군 홍성읍 학계리 437-3,장항선,1273,활용,사용허가(태양광),계속 사용허가(태양광),98.0,철도용지,10200.0,가능,43.1,2099994.0,383163.0,1
13531,충청본부,충청남도 홍성군 홍성읍 학계리 447-1,장항선,50,활용,사용허가(태양광),계속 사용허가(태양광),3.0,철도용지,10200.0,가능,43.1,64286.0,11729.0,1
13532,충청본부,충청남도 홍성군 홍성읍 학계리 434-2,장항선,737,활용,사용허가(태양광),계속 사용허가(태양광),56.0,철도용지,10200.0,가능,43.1,1200001.0,218951.0,1
13533,충청본부,충청남도 홍성군 홍성읍 학계리 447-3,장항선,205,활용,사용허가(태양광),계속 사용허가(태양광),15.0,철도용지,32900.0,가능,43.1,321431.0,58648.0,1
13536,충청본부,충청남도 홍성군 홍성읍 학계리 427-2,장항선,23,활용,사용허가(태양광),계속 사용허가(태양광),1.0,철도용지,15000.0,가능,43.1,21421.0,3908.0,1
13537,충청본부,충청남도 홍성군 홍성읍 학계리 444-4,장항선,238,활용,사용허가(태양광),계속 사용허가(태양광),18.0,철도용지,35300.0,가능,43.1,385707.0,70375.0,1
13538,충청본부,충청남도 홍성군 홍성읍 학계리 274-5,장항선,1005,활용,사용허가(태양광),계속 사용허가(태양광),77.0,철도용지,19900.0,가능,43.1,1649997.0,301057.0,1
13539,충청본부,충청남도 홍성군 홍성읍 학계리 274-1,장항선,30,활용,사용허가(태양광),계속 사용허가(태양광),2.0,철도용지,19900.0,가능,43.1,42864.0,7820.0,1
13540,충청본부,충청남도 홍성군 홍성읍 학계리 348-2,장항선,2178,활용,사용허가(태양광),계속 사용허가(태양광),167.0,철도용지,19900.0,가능,43.1,3578575.0,640656.0,1
13541,충청본부,충청남도 홍성군 홍성읍 학계리 306-2,장항선,1191,활용,사용허가(태양광),계속 사용허가(태양광),91.0,철도용지,19900.0,가능,43.1,1950000.0,355795.0,1
13542,충청본부,충청남도 홍성군 홍성읍 학계리 124-1,장항선,301,활용,사용허가(태양광),계속 사용허가(태양광),23.0,철도용지,19900.0,가능,43.1,492857.0,89926.0,1
13543,충청본부,충청남도 홍성군 홍성읍 학계리 642-1,장항선,1008,활용,사용허가(태양광),계속 사용허가(태양광),77.0,철도용지,19900.0,가능,43.1,1649997.0,301057.0,1
13544,충청본부,충청남도 홍성군 홍성읍 학계리 631-3,장항선,438,활용,사용허가(태양광),계속 사용허가(태양광),33.0,철도용지,10200.0,가능,43.1,707137.0,129023.0,1
13545,충청본부,충청남도 홍성군 홍성읍 학계리 631-6,장항선,129,활용,사용허가(태양광),계속 사용허가(태양광),9.0,철도용지,15000.0,가능,43.1,192851.0,35187.0,1
13634,충청본부,충청남도 보령시 주포면 관산리 466-2,장항선,704,활용,사용허가(태양광),계속 사용허가(태양광),54.0,철도용지,24500.0,가능,43.38999999999999,1165002.0,212565.0,1
13635,충청본부,충청남도 보령시 주포면 관산리 449-1,장항선,2025,활용,사용허가(태양광),계속 사용허가(태양광),155.0,철도용지,18600.0,가능,43.38999999999999,3343996.0,600078.0,1
13636,충청본부,충청남도 보령시 주포면 관산리 445-2,장항선,1628,활용,사용허가(태양광),계속 사용허가(태양광),125.0,철도용지,18600.0,가능,43.38999999999999,2696783.0,487365.0,1
13491,충청본부,충청남도 홍성군 홍성읍 고암리 844-7,장항선,443,활용,미사용,사용허가(태양광),34.0,철도용지,16900.0,가능,43.1,728562.0,132932.0,1
13492,충청본부,충청남도 홍성군 홍성읍 고암리 819-9,장항선,760,활용,미사용,사용허가(태양광),58.0,철도용지,17600.0,가능,43.1,1242851.0,226769.0,1
13493,충청본부,충청남도 홍성군 홍성읍 고암리 819-9,장항선,760,활용,미사용,사용허가(태양광),58.0,철도용지,17600.0,가능,43.1,1242851.0,226769.0,1
13494,충청본부,충청남도 홍성군 홍성읍 고암리 787-2,장항선,3907,활용,미사용,사용허가(태양광),300.0,철도용지,45000.0,가능,43.1,6428554.0,1136432.0,1
13495,충청본부,충청남도 홍성군 홍성읍 고암리 산67-1,장항선,271,활용,미사용,사용허가(태양광),20.0,제방,19600.0,가능,43.1,428579.0,78198.0,1
13496,충청본부,충청남도 홍성군 홍성읍 고암리 261-2,장항선,9415,활용,미사용,사용허가(태양광),724.0,철도용지,34300.0,가능,43.1,15514243.0,2716940.0,2
13497,충청본부,충청남도 홍성군 홍성읍 고암리 298-2,장항선,324,활용,미사용,사용허가(태양광),24.0,철도용지,24000.0,가능,43.1,514282.0,93835.0,1
13498,충청본부,충청남도 홍성군 홍성읍 고암리 415-13,장항선,1164,활용,미사용,사용허가(태양광),89.0,철도용지,101100.0,가능,43.1,1907133.0,347973.0,1
13499,충청본부,충청남도 홍성군 홍성읍 고암리 498-7,장항선,3018,활용,미사용,사용허가(태양광),232.0,철도용지,56900.0,가능,43.1,4971410.0,883054.0,1
13500,충청본부,충청남도 홍성군 홍성읍 고암리 498-1,장항선,1238,활용,미사용,사용허가(태양광),95.0,철도용지,58400.0,가능,43.1,2035706.0,371433.0,1
13501,충청본부,충청남도 홍성군 홍성읍 고암리 415-31,장항선,10058,활용,미사용,사용허가(태양광),774.0,철도용지,311800.0,가능,43.1,16585663.0,2903167.0,2
13502,충청본부,충청남도 홍성군 홍성읍 학계리 304-3,장항선,275,활용,미사용,사용허가(태양광),21.0,철도용지,7260.0,가능,43.1,449996.0,82105.0,1
13503,충청본부,충청남도 홍성군 홍성읍 학계리 282-1,장항선,142,활용,미사용,사용허가(태양광),10.0,철도용지,7260.0,가능,43.1,214287.0,39098.0,1
13504,충청본부,충청남도 홍성군 홍성읍 학계리 299-1,장항선,1233,활용,미사용,사용허가(태양광),94.0,철도용지,7260.0,가능,43.1,2014280.0,367523.0,1
13505,충청본부,충청남도 홍성군 홍성읍 학계리 282-4,장항선,1825,활용,미사용,사용허가(태양광),140.0,철도용지,19900.0,가능,43.1,2999993.0,540000.0,1
13507,충청본부,충청남도 홍성군 홍성읍 학계리 4-2,장항선,853,활용,미사용,사용허가(태양광),65.0,철도용지,7920.0,가능,43.1,1392851.0,254138.0,1
13508,충청본부,충청남도 홍성군 홍성읍 학계리 6-2,장항선,1505,활용,미사용,사용허가(태양광),115.0,철도용지,8960.0,가능,43.1,2464277.0,446809.0,1
13512,충청본부,충청남도 홍성군 홍성읍 고암리 844-7,장항선,443,활용,미사용,사용허가(태양광),34.0,철도용지,16900.0,가능,43.1,728562.0,132932.0,1
13513,충청본부,충청남도 홍성군 홍성읍 고암리 819-9,장항선,760,활용,미사용,사용허가(태양광),58.0,철도용지,17600.0,가능,43.1,1242851.0,226769.0,1
13514,충청본부,충청남도 홍성군 홍성읍 고암리 819-9,장항선,760,활용,미사용,사용허가(태양광),58.0,철도용지,17600.0,가능,43.1,1242851.0,226769.0,1
13515,충청본부,충청남도 홍성군 홍성읍 고암리 787-2,장항선,3907,활용,미사용,사용허가(태양광),300.0,철도용지,45000.0,가능,43.1,6428554.0,1136432.0,1
13516,충청본부,충청남도 홍성군 홍성읍 고암리 산67-1,장항선,271,활용,미사용,사용허가(태양광),20.0,제방,19600.0,가능,43.1,428579.0,78198.0,1
13517,충청본부,충청남도 홍성군 홍성읍 고암리 261-2,장항선,9415,활용,미사용,사용허가(태양광),724.0,철도용지,34300.0,가능,43.1,15514243.0,2716940.0,2
